CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
192010,INTENSIVE SPECIALTY HOSPITAL,1800 IRVING PLACE,-,SHREVEPORT,LA,71101,Caddo,(318) 425-4096,6,L_028_02_DENOMINATOR,"1,508",-,10/01/2025,12/31/2025,-
192010,INTENSIVE SPECIALTY HOSPITAL,1800 IRVING PLACE,-,SHREVEPORT,LA,71101,Caddo,(318) 425-4096,6,L_028_02_NUMERATOR,518,-,10/01/2025,12/31/2025,-
192010,INTENSIVE SPECIALTY HOSPITAL,1800 IRVING PLACE,-,SHREVEPORT,LA,71101,Caddo,(318) 425-4096,6,L_028_02_OBS_RATE,34.35,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_CI_LOWER,0.010,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_CI_UPPER,0.974,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_COMP_PERF,Better than the National Benchmark,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_DOPC_DAYS,"3,889",-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_ELIGCASES,5.061,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_NUMERATOR,1,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_006_01_SIR,0.198,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_CI_LOWER,Not Available,6,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_CI_UPPER,1.253,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_COMP_PERF,Not Available,6,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_DOPC_DAYS,"2,733",-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_ELIGCASES,2.391,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_007_01_SIR,0.000,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_011_06_ADJ_CHG_MOBL_SCORE,9.99,-,01/01/2024,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_011_06_DENOMINATOR,30,-,01/01/2024,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_011_06_OBS_CHG_MOBL_SCORE,11.03,-,01/01/2024,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_012_01_DENOMINATOR,289,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_012_01_NUMERATOR,0,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_012_01_OBS_RATE,0.00,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_CI_LOWER,0.070,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_CI_UPPER,1.374,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_DOPC_DAYS,"7,371",-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_ELIGCASES,4.810,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_014_01_SIR,0.416,-,10/01/2024,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_015_01_DENOMINATOR,171,-,10/01/2024,03/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_015_01_NUMERATOR,113,-,10/01/2024,03/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_015_01_OBS_RATE,66.08,-,10/01/2024,03/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_OBS_RATE,20.77,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_OBS_READM,38,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_RSRR,23.67,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_RSRR_2_5,18.12,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_RSRR_97_5,28.65,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_017_01_PPR_PD_VOLUME,183,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_NUMBER,28,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_OBS_RATE,17.18,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_RS_RATE,14.04,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_RS_RATE_2_5,8.96,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_RS_RATE_97_5,18.44,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_018_02_DTC_VOLUME,163,-,10/01/2023,09/30/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_019_01_MSPB_NUMB,274,-,10/01/2022,09/30/2024,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_019_01_MSPB_SCORE,1.01,-,10/01/2022,09/30/2024,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_021_01_ADJ_RATE,1.68,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_021_01_DENOMINATOR,244,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_021_01_NUMERATOR,4,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_021_01_OBS_RATE,1.64,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_020_01_DENOMINATOR,289,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_020_01_NUMERATOR,288,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_020_01_OBS_RATE,99.65,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_DENOMINATOR_C1,39,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_NUMERATOR_C1,39,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_OBS_RATE_C1,100.00,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_DENOMINATOR_C2,39,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_NUMERATOR_C2,39,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_022_02_OBS_RATE_C2,100.00,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_023_03_ADJ_RATE,53.12,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_023_03_DENOMINATOR,39,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_023_03_NUMERATOR,16,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_023_03_OBS_RATE,41.03,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_024_02_DENOMINATOR,155,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_024_02_NUMERATOR,0,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_024_02_OBS_RATE,0.00,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_025_01_DENOMINATOR,201,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_025_01_NUMERATOR,201,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_025_01_OBS_RATE,100.00,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_026_02_DENOMINATOR,43,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_026_02_NUMERATOR,42,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_026_02_OBS_RATE,97.67,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_027_01_DENOMINATOR,193,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_027_01_NUMERATOR,90,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_027_01_OBS_RATE,46.63,-,01/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_028_02_DENOMINATOR,289,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_028_02_NUMERATOR,3,-,10/01/2025,12/31/2025,-
192011,PAM HEALTH SPECIALTY HOSPITAL OF SHREVEPORT,"1541 KINGS HWY, 10TH FL",-,SHREVEPORT,LA,71104,Caddo,(318) 212-3200,6,L_028_02_OBS_RATE,1.04,-,10/01/2025,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_CI_LOWER,0.195,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_CI_UPPER,3.842,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_DOPC_DAYS,"1,653",-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_ELIGCASES,1.720,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_006_01_SIR,1.163,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_CI_LOWER,0.229,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_CI_UPPER,4.504,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_COMP_PERF,No Different than the National Benchmark,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_DOPC_DAYS,"1,772",-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_ELIGCASES,1.467,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_007_01_SIR,1.363,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_011_06_ADJ_CHG_MOBL_SCORE,Not Available,1,01/01/2024,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_011_06_DENOMINATOR,14,-,01/01/2024,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_011_06_OBS_CHG_MOBL_SCORE,Not Available,1,01/01/2024,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_012_01_DENOMINATOR,167,-,01/01/2025,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_012_01_NUMERATOR,0,-,01/01/2025,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_012_01_OBS_RATE,0.00,-,01/01/2025,12/31/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_CI_LOWER,Not Available,6,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_CI_UPPER,0.916,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_COMP_PERF,Not Available,6,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_DOPC_DAYS,"4,445",-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_ELIGCASES,3.269,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
192013,SAGE SPECIALTY HOSPITAL OF LAKE CHARLES,"524 DR MICHAEL DEBAKEY DRIVE, 3RD FLOOR",-,LAKE CHARLES,LA,70601,Calcasieu,(337) 310-6033,6,L_014_01_SIR,0.000,-,10/01/2024,09/30/2025,-
